Rooms,Price,Bathroom,Landsize,Lattitude,Longtitude
3,600000.0,2.0,247.0,-37.77976,144.81559
3,1005000.0,1.0,575.0,-37.86715,144.80612
2,410000.0,1.0,1097.0,-37.85549,145.0163
3,1530000.0,2.0,257.0,-37.77727,144.92655
3,1082000.0,2.0,254.0,-37.77549000000001,144.90865
2,725000.0,1.0,136.0,-37.80626,145.08776
2,602000.0,1.0,1129.0,-37.81623,145.0841
2,830000.0,2.0,0.0,-37.81192,145.07506
3,1300000.0,2.0,975.0,-37.79673,145.06853
5,1940000.0,2.0,629.0,-37.79238,145.07841000000005
3,1590000.0,1.0,697.0,-37.78483,145.07477
4,705000.0,2.0,765.0,-37.854,145.2565
4,2200000.0,3.0,704.0,-37.99035,145.03839
2,420000.0,1.0,0.0,-37.9336,145.04509
4,1479000.0,2.0,603.0,-37.91655,145.02448
4,1655000.0,2.0,612.0,-37.9143,145.06582
3,1430000.0,2.0,614.0,-37.91068,145.06802
4,667000.0,2.0,792.0,-38.03296,145.33438999999996
3,1080000.0,2.0,328.0,-37.97359,145.0214
3,1750800.0,4.0,424.0,-37.92988,145.01085
4,1605000.0,1.0,606.0,-37.91684,145.01727
2,1035000.0,1.0,542.0,-37.91704,145.01846
3,505000.0,1.0,546.0,-37.67411,144.94677
3,663000.0,2.0,244.0,-37.82017000000001,144.84904
2,860000.0,1.0,245.0,-37.77111,144.96427
5,2545000.0,3.0,957.0,-37.77501,144.95117
3,1405000.0,2.0,401.0,-37.76491,144.95253
2,460000.0,1.0,69.0,-37.75867,144.95678999999996
4,1210000.0,2.0,425.0,-37.76262,144.97733
2,460000.0,1.0,54.0,-37.75948,144.94758000000004
5,1075000.0,1.0,441.0,-37.77242,144.94458
4,880000.0,2.0,520.0,-37.68155,145.04945
3,1837500.0,2.0,93.0,-37.82921,145.00826
3,593000.0,2.0,480.0,-37.73321,144.75752
7,1642000.0,4.0,765.0,-37.85103,145.11231999999995
3,780000.0,2.0,306.0,-37.85473,145.1521
3,1290000.0,2.0,321.0,-37.84627,145.08366
3,1930000.0,2.0,359.0,-37.8279,145.07403
4,2408000.0,2.0,654.0,-37.83208,145.07533
4,4750000.0,3.0,967.0,-37.81792,145.06243999999995
3,1042000.0,2.0,0.0,-37.89622,145.06032
3,1450000.0,2.0,621.0,-37.90262,145.05709
4,525000.0,2.0,550.0,-38.08981,145.17353
2,1417500.0,1.0,307.0,-37.86906,145.01986000000005
2,510000.0,1.0,897.0,-37.88321,145.09593999999996
2,601000.0,1.0,1078.0,-37.95745,145.07218999999995
3,1145000.0,1.0,584.0,-37.96911,145.07271
4,911982.0,2.0,734.0,-37.76032,145.30299
4,1040000.0,2.0,735.0,-37.92374,145.13222
3,1460000.0,1.0,192.0,-37.78992,144.99845
3,865000.0,2.0,677.0,-37.72361,144.9837
2,1135000.0,1.0,144.0,-37.80298,144.98894
2,900000.0,1.0,139.0,-37.79812,144.98873
3,499000.0,2.0,598.0,-37.5993,144.93867
6,506000.0,2.0,655.0,-37.59052,144.93066000000005
3,430000.0,2.0,280.0,-37.57056,144.91751000000005
3,420000.0,2.0,219.0,-37.57243,144.92663000000005
2,570000.0,2.0,0.0,-37.83011,144.99043999999995
3,637000.0,1.0,455.0,-37.79318,145.25811000000004
4,905000.0,2.0,731.0,-37.78021,145.26367
4,835000.0,1.0,1717.0,-37.77595,145.28383
4,610000.0,2.0,528.0,-37.78774,144.76019
4,1255000.0,2.0,624.0,-37.97533,145.12278
3,871000.0,2.0,195.0,-37.79979,145.15665
3,1451000.0,2.0,695.0,-37.78541,145.15493
3,1385000.0,2.0,654.0,-37.78496,145.14659
3,1360000.0,2.0,402.0,-37.79408,145.16352
6,1850000.0,4.0,840.0,-38.03548,145.11763
2,612500.0,1.0,421.0,-38.03093,145.11618
6,855000.0,3.0,804.0,-37.70872,145.16102
3,855000.0,1.0,654.0,-37.73209,145.13845
4,895000.0,3.0,792.0,-37.68966,145.14649
2,902000.0,1.0,702.0,-37.87944,144.99375
2,1410000.0,1.0,249.0,-37.87964,144.9856
3,1360000.0,2.0,797.0,-37.8867,144.99141
3,500000.0,2.0,553.0,-37.64463,145.04155
3,573000.0,2.0,637.0,-37.64097,145.05757
3,465000.0,2.0,606.0,-37.62858,145.03735
4,545000.0,2.0,635.0,-37.64051,145.05743
2,1980000.0,1.0,856.0,-37.74022,144.89557
3,830000.0,2.0,176.0,-37.74936,144.89668999999995
3,886000.0,2.0,173.0,-37.75382000000001,144.89167
2,445000.0,1.0,92.0,-37.7388,144.89983999999995
3,1050000.0,3.0,846.0,-37.75228,144.88429
4,800000.0,2.0,625.0,-37.71112,144.97357
2,786000.0,1.0,687.0,-37.71833,144.96935
2,617000.0,2.0,306.0,-37.87275,145.26325
2,990000.0,1.0,180.0,-37.7839,144.92727
2,455000.0,1.0,43.0,-37.78822,144.88361
2,680000.0,1.0,189.0,-37.83283,145.17533
3,755000.0,1.0,935.0,-37.69744,144.89073
2,762000.0,1.0,730.0,-37.85563,145.04369
3,1501000.0,2.0,313.0,-37.85385,145.06473
4,1100000.0,2.0,726.0,-37.89814000000001,145.14457
3,1135000.0,2.0,328.0,-37.86931,145.15081
3,865000.0,1.0,746.0,-37.71051,144.90925
1,362500.0,1.0,124.0,-37.70917,144.92291
3,922000.0,1.0,584.0,-37.71016,144.9215
3,963500.0,2.0,697.0,-37.69647,144.9113
3,740000.0,1.0,580.0,-37.71536,145.10205
4,730000.0,2.0,633.0,-37.63958,144.90267
3,770000.0,2.0,711.0,-37.64297,144.88796000000005
4,2550000.0,2.0,726.0,-37.93167,145.00134
4,2800000.0,2.0,750.0,-37.81557,145.04281
3,1702000.0,1.0,290.0,-37.81767,145.04041
4,3399000.0,2.0,446.0,-37.82785,145.03816
2,802500.0,1.0,966.0,-37.82524,145.05568
1,441000.0,1.0,0.0,-37.8327,145.05428
2,500000.0,1.0,1324.0,-37.83012,145.04751000000005
2,738000.0,1.0,154.0,-37.75343,145.06328
3,800000.0,1.0,583.0,-37.73752,145.05228
2,680000.0,1.0,129.0,-37.74931,145.05505
3,605000.0,1.0,377.0,-37.73712,145.0369
3,580000.0,1.0,429.0,-37.73704,145.03697
3,1600000.0,2.0,598.0,-37.95357,145.02651
4,677000.0,2.0,661.0,-37.69655,144.75538
4,737500.0,2.0,704.0,-37.68175,144.74087
3,520000.0,2.0,530.0,-37.86713,144.71086
3,505000.0,1.0,663.0,-37.86658,144.71221
4,680000.0,2.0,800.0,-37.87051,144.7141
3,442500.0,1.0,537.0,-37.87016,144.70606
3,1203500.0,2.0,311.0,-37.89829,145.08141
3,1475000.0,1.0,424.0,-37.76353,145.02941
3,1640000.0,1.0,617.0,-37.77212,145.05813
3,590500.0,1.0,708.0,-37.68825,144.91484
3,895000.0,1.0,589.0,-37.7143,144.8315
1,400000.0,1.0,0.0,-37.79741,144.92614
2,825000.0,1.0,193.0,-37.79438,145.03368999999995
4,2258000.0,1.0,836.0,-37.79702,145.05352
4,1250000.0,2.0,560.0,-38.00512,145.14935
5,520000.0,2.0,545.0,-37.7323,144.77861
4,1218000.0,2.0,900.0,-37.87695,145.2547
3,600000.0,2.0,534.0,-37.67323,145.03976
3,487000.0,1.0,533.0,-37.67605,145.03956000000005
3,572000.0,1.0,640.0,-37.6591,145.00548999999995
2,650000.0,2.0,248.0,-37.72473,145.11657
3,1700000.0,2.0,312.0,-37.86162,145.03065
3,1060000.0,1.0,206.0,-37.87107,145.04991
2,530000.0,1.0,81.0,-37.77323,144.89268
2,450000.0,1.0,0.0,-37.77296,144.88057
2,353000.0,1.0,4977.0,-37.77367,144.88161000000005
2,720000.0,1.0,0.0,-37.81267,144.96273
3,295000.0,1.0,600.0,-37.68734,144.58001000000004
4,347500.0,2.0,587.0,-37.69392,144.57468
3,410000.0,2.0,740.0,-37.68052,144.55106
5,1485000.0,2.0,720.0,-37.98439000000001,145.06812
3,1750000.0,2.0,138.0,-37.84962,144.95856
2,695000.0,1.0,300.0,-37.80574,145.18832
2,655000.0,1.0,446.0,-37.81906,145.21253000000004
3,775000.0,1.0,208.0,-37.8135,145.19972
3,820000.0,1.0,439.0,-37.82596,145.1872
3,900000.0,1.0,575.0,-37.72089,145.11987
3,806000.0,1.0,396.0,-37.71665,145.11682
4,980000.0,3.0,701.0,-37.71871,145.13558999999995
4,1540000.0,2.0,589.0,-37.90017,145.06435
1,470000.0,1.0,0.0,-37.89018,145.06865
3,730000.0,1.0,695.0,-37.96015,145.16618
3,676000.0,1.0,587.0,-37.96968,145.16832
4,805000.0,2.0,702.0,-37.97412,145.18022
2,1126000.0,1.0,114.0,-37.80248,144.94846
2,799000.0,1.0,0.0,-37.79999,144.94961
3,1285000.0,1.0,170.0,-37.79074,144.94324
3,1512000.0,1.0,326.0,-37.77664,144.99902
3,777000.0,2.0,239.0,-37.81359000000001,145.17574
4,912000.0,2.0,344.0,-37.90822,145.12036
4,1565000.0,3.0,719.0,-37.90087,145.03959
2,1270000.0,1.0,772.0,-37.99482,145.08459
4,1137500.0,2.0,641.0,-37.98464,145.08185
3,1415000.0,1.0,545.0,-37.99827,145.07497
3,876000.0,1.0,525.0,-37.72803,144.94624
3,736000.0,1.0,278.0,-37.71798,144.93965
2,478000.0,1.0,0.0,-37.72436,144.94855
2,1335000.0,1.0,181.0,-37.83661,144.93358999999995
2,740000.0,1.0,0.0,-37.85931,145.00616000000005
2,698000.0,1.0,0.0,-37.85163,144.9943
2,780000.0,1.0,117.0,-37.84998,144.99499
3,920000.0,1.0,693.0,-37.74528,145.01987
3,1115000.0,1.0,680.0,-37.74244,145.02006
3,1171000.0,1.0,483.0,-37.73261,144.99535
5,1060000.0,2.0,559.0,-37.73645,144.98715
2,617500.0,1.0,155.0,-37.75308,145.01464
2,575000.0,2.0,151.0,-37.70426,145.01203999999996
3,635000.0,2.0,289.0,-37.70798,145.02101000000005
3,860000.0,1.0,627.0,-37.72216,144.99381
2,615000.0,2.0,14196.0,-37.81894000000001,145.01314
1,314000.0,1.0,0.0,-37.81256,144.99347
2,1341000.0,1.0,135.0,-37.82241,145.00235
2,609000.0,1.0,190.0,-37.80551,145.24589
3,1100000.0,2.0,468.0,-37.74088,145.06285
2,760000.0,1.0,0.0,-37.95142,145.01977
4,795000.0,2.0,631.0,-38.08814,145.12598
2,830000.0,1.0,152.0,-37.80697,144.8928
2,940000.0,1.0,207.0,-37.8071,144.88912
4,2920000.0,2.0,564.0,-37.84405,145.0016
1,400000.0,1.0,0.0,-37.83678,145.00137
2,600000.0,1.0,3634.0,-37.8281,144.96627
5,1387000.0,3.0,1348.0,-37.68508,145.1395
1,480000.0,1.0,0.0,-37.86305,144.9911
4,535000.0,2.0,808.0,-37.58089,144.72183
3,1070000.0,2.0,573.0,-37.79127,144.83713
6,750000.0,2.0,588.0,-37.77049,144.83167
3,632000.0,1.0,471.0,-37.76951,144.83309
5,2505000.0,2.0,739.0,-37.81708,145.09566
3,1785000.0,1.0,516.0,-37.82372,145.09085
4,1375000.0,2.0,662.0,-37.75763,145.09974
3,740000.0,1.0,727.0,-37.67873,145.01878
2,745000.0,1.0,120.0,-37.75668,145.00929
3,1225000.0,1.0,275.0,-37.76126,145.00247
3,390000.0,2.0,289.0,-37.84169,144.72333
3,695000.0,1.0,676.0,-37.69636,144.88265
3,870000.0,2.0,291.0,-37.73253,145.0873
4,710000.0,1.0,541.0,-37.69778,145.08516
3,570000.0,1.0,660.0,-37.90908,144.65774
3,597000.0,1.0,126.0,-37.80962,144.86876999999996
2,660000.0,1.0,0.0,-37.80848,144.9437
2,880000.0,1.0,169.0,-37.86682,144.90003000000004
3,862000.0,1.0,353.0,-37.85432,144.88214
4,595000.0,2.0,448.0,-37.61337,145.03606000000005
2,709500.0,1.0,80.0,-37.81133,144.89553
3,670000.0,1.0,169.0,-37.72752,144.88358
3,720000.0,1.0,582.0,-37.76063,144.8603
3,1107500.0,3.0,668.0,-37.75962,144.86675
2,520000.0,1.0,158.0,-37.845,145.25624
2,380000.0,1.0,1.0,-37.9332,145.03794
4,920000.0,5.0,638.0,-38.0683,145.33833
4,950000.0,4.0,603.0,-38.06788,145.33966999999996
2,485000.0,1.0,0.0,-37.82945,145.15697
3,1291000.0,2.0,548.0,-37.84453,145.14446
3,775000.0,1.0,720.0,-37.86126,145.25808
4,820000.0,2.0,719.0,-37.86434000000001,145.25739
3,797000.0,1.0,694.0,-37.79382,144.85107
2,590000.0,1.0,304.0,-37.78341,144.85574
2,585000.0,1.0,0.0,-37.93171,145.03041000000005
4,1580000.0,1.0,890.0,-37.91053,145.02447
3,386000.0,1.0,341.0,-37.6886,144.92281
2,515000.0,1.0,159.0,-37.82073,144.8447
4,1515000.0,2.0,236.0,-37.76549,144.96366
3,1037000.0,1.0,210.0,-37.75746,144.95633
3,1330000.0,2.0,161.0,-37.77289,144.97503
3,937000.0,2.0,110.0,-37.76049,144.98065
1,290000.0,1.0,197.0,-37.77165,144.97187
3,730000.0,1.0,612.0,-37.70602,145.05945
3,660000.0,1.0,582.0,-37.70301,145.06341
3,1150000.0,2.0,668.0,-37.85695,145.15143999999995
4,1600000.0,2.0,592.0,-37.84839,145.14299
2,755000.0,1.0,92.0,-37.8401,145.09113
2,750000.0,1.0,0.0,-37.88368,145.0515
1,286000.0,1.0,314.0,-37.90321,145.0555
2,580010.0,1.0,0.0,-37.9003,145.06342
4,1250000.0,3.0,326.0,-37.89334,145.05463
3,360000.0,1.0,0.0,-37.70624,144.74042
4,740000.0,2.0,750.0,-37.7277,144.73422
4,647000.0,2.0,688.0,-38.10984000000001,145.17062
3,930000.0,2.0,0.0,-37.88289,145.09871
2,760000.0,1.0,378.0,-37.74011,144.95266999999996
2,876000.0,2.0,134.0,-37.74914,144.96826
1,365000.0,1.0,0.0,-37.79597,144.99108
3,1297000.0,2.0,186.0,-37.79557,144.99158
5,865000.0,2.0,974.0,-37.79189,145.29661000000004
4,760000.0,2.0,815.0,-37.78393,145.29131999999996
3,725000.0,1.0,802.0,-37.81083,145.28792
4,1120000.0,2.0,864.0,-37.80718,145.28581
4,930000.0,2.0,830.0,-37.94264,145.21786
3,557000.0,1.0,539.0,-37.76545,144.76458
3,650000.0,1.0,697.0,-37.77396,144.77229
3,806000.0,2.0,539.0,-37.98086,145.11993
4,1663000.0,3.0,674.0,-37.77102,145.13338000000005
4,1310000.0,3.0,706.0,-37.79561,145.16268
3,1530000.0,2.0,798.0,-37.77655,145.15386999999996
2,630000.0,1.0,196.0,-37.80103,145.17844
3,1300000.0,1.0,615.0,-37.75825,145.05438
5,1260000.0,6.0,900.0,-38.04105,145.1216
3,655000.0,1.0,197.0,-37.71613,145.13939
1,435000.0,1.0,1192.0,-37.88306,144.9841
3,490000.0,2.0,375.0,-37.62157,145.01049
2,417500.0,1.0,157.0,-37.64827,145.05317
3,1398000.0,2.0,445.0,-37.75621,144.93401
3,664000.0,2.0,219.0,-37.8798,145.2775
2,790000.0,1.0,6367.0,-37.7967,144.98363
2,830000.0,2.0,4421.0,-37.79721,144.98073
1,456000.0,1.0,0.0,-37.79636,144.98394
3,565000.0,1.0,713.0,-38.16483,145.16383000000005
3,810000.0,1.0,835.0,-38.15983,145.11351000000005
4,749000.0,2.0,561.0,-37.68269,144.88601
1,260000.0,1.0,0.0,-37.8574,145.04795
1,330000.0,1.0,0.0,-37.85702,145.04801
2,501000.0,1.0,2015.0,-37.85019000000001,145.0465
3,1070000.0,2.0,839.0,-37.89813,145.14652
4,700000.0,2.0,655.0,-37.69558,144.93223
2,400000.0,1.0,102.0,-37.71122,144.91863
2,675000.0,2.0,248.0,-37.69705,144.94218999999995
3,866000.0,2.0,743.0,-37.71733,145.09622
5,800000.0,3.0,544.0,-37.61079,144.90823
3,735000.0,1.0,626.0,-37.71425,144.95013
2,595000.0,2.0,201.0,-37.71147,144.93927
2,771000.0,1.0,0.0,-37.94083,145.03682
3,400000.0,1.0,301.0,-38.0457,145.27395
1,455000.0,1.0,0.0,-37.81823,145.03972
2,615888.0,1.0,915.0,-37.81835,145.05895
4,1820000.0,2.0,680.0,-37.94882,145.03111
5,1475000.0,2.0,548.0,-37.90403,145.08118000000005
5,2100000.0,3.0,740.0,-37.76086,145.05177
2,1320000.0,1.0,620.0,-37.76091,145.04437
2,575500.0,1.0,662.0,-37.68988,144.91113
4,635000.0,2.0,531.0,-37.71368,144.82082
3,620000.0,1.0,650.0,-37.71575,144.80598
5,1005000.0,3.0,596.0,-37.7305,144.86863
3,700000.0,1.0,590.0,-37.7219,144.85239
1,390000.0,1.0,0.0,-37.79023,144.92335
3,1410000.0,1.0,404.0,-37.79893,145.04266
3,710500.0,2.0,655.0,-37.67414,145.0205
3,752000.0,1.0,604.0,-37.6708,145.01353
3,622000.0,1.0,575.0,-37.67146,145.03232
3,650000.0,2.0,159.0,-37.78502,144.86733
2,435000.0,2.0,0.0,-37.77813,144.87287
4,1340000.0,1.0,697.0,-37.78352,144.88981
3,450000.0,1.0,702.0,-37.66059,144.92006
3,440000.0,1.0,570.0,-37.64769,144.91359
4,550000.0,2.0,1241.0,-37.68686,144.58157
3,373500.0,2.0,586.0,-37.67831,144.57342
2,640000.0,1.0,128.0,-37.98346,145.06313
3,940000.0,1.0,331.0,-37.97759,145.06482
3,705000.0,2.0,840.0,-37.67391,145.0618
4,790000.0,2.0,530.0,-37.65217,145.04863
5,704500.0,3.0,656.0,-37.6641,145.05123
4,550000.0,2.0,531.0,-37.65121,145.05404
5,598000.0,3.0,531.0,-37.65116,145.05438999999996
3,592000.0,1.0,622.0,-37.66294,145.06301000000005
3,602000.0,1.0,546.0,-37.65359,145.04276000000004
4,735000.0,2.0,846.0,-37.81018,145.35396
4,1270000.0,1.0,478.0,-37.76421,144.90571
3,650000.0,2.0,1103.0,-37.78695,145.32513
4,1400000.0,2.0,530.0,-38.00429000000001,145.10286000000005
3,1627000.0,2.0,304.0,-38.00644000000001,145.08478
3,1850000.0,1.0,717.0,-37.87754,145.12076000000005
4,1820000.0,2.0,632.0,-37.89465,145.06984
2,785000.0,2.0,0.0,-37.80202,144.95103999999995
2,676000.0,1.0,149.0,-37.8231,145.17911
3,1002000.0,1.0,598.0,-37.80827,145.17885
4,1175000.0,3.0,289.0,-37.82895,145.17678
3,875000.0,2.0,295.0,-37.90088,145.11692
4,774000.0,2.0,0.0,-37.91121,145.09598
1,327000.0,1.0,0.0,-37.89976,145.04215
4,1900000.0,2.0,700.0,-37.9075,145.05329
4,2185000.0,2.0,220.0,-38.00205,145.07853
3,1210000.0,2.0,330.0,-37.72623,144.94521
1,351000.0,1.0,168.0,-37.69828,145.02184
4,1725000.0,2.0,1016.0,-37.78372,145.25311000000005
2,633000.0,1.0,123.0,-37.82223,145.22503999999995
4,1090000.0,1.0,894.0,-37.8159,145.24688
4,936000.0,2.0,675.0,-37.91692000000001,145.25896
3,860000.0,2.0,537.0,-37.92778,145.24796
4,850000.0,3.0,709.0,-37.95095,145.02096
4,800000.0,2.0,1151.0,-38.11336,145.15035
3,1720000.0,2.0,81.0,-37.83631,144.95536
3,690000.0,2.0,545.0,-37.64426,145.1
4,875000.0,2.0,613.0,-37.62648,145.07141
3,420000.0,2.0,155.0,-37.63478,145.08486000000005
4,677500.0,2.0,609.0,-37.63454,145.06894
2,600000.0,1.0,876.0,-37.83766,144.98799
2,762500.0,1.0,17200.0,-37.83613,144.99661
4,1855500.0,2.0,176.0,-37.83986,144.98598
2,802000.0,1.0,174.0,-37.83162,144.88742
4,631000.0,1.0,559.0,-37.73593,144.8101
3,582000.0,1.0,674.0,-37.73704,144.79108
1,468000.0,1.0,0.0,-37.87094,144.9807
1,470000.0,1.0,548.0,-37.87312,144.97986
3,750000.0,2.0,288.0,-37.73415,144.91852
4,410000.0,2.0,587.0,-37.58231,144.69961999999995
4,512500.0,2.0,581.0,-37.57355,144.70854
3,830500.0,1.0,508.0,-37.7807,144.83648
3,551000.0,1.0,613.0,-37.80046,144.82676
3,450000.0,1.0,283.0,-37.79703,144.81228000000004
4,1635000.0,3.0,896.0,-37.76797,145.13799
3,1138000.0,2.0,706.0,-37.77185,145.12509
3,477000.0,1.0,518.0,-37.85971,145.31036
3,605000.0,1.0,533.0,-37.68579,144.98878
3,610000.0,1.0,544.0,-37.68336,145.0029
3,580000.0,1.0,538.0,-37.67751,144.98663
1,415000.0,1.0,0.0,-37.75443,145.00919
2,905000.0,1.0,225.0,-37.75642,144.98755
3,451000.0,2.0,347.0,-37.83963,144.71487
4,895000.0,2.0,700.0,-37.70598,144.87616
4,586000.0,1.0,0.0,-37.70695,144.88513999999995
4,1055000.0,2.0,652.0,-37.87325,145.23244
3,529000.0,2.0,847.0,-37.88421,144.67869
3,484000.0,1.0,531.0,-37.88996,144.65526
2,670000.0,1.0,17.0,-37.8118,144.95259
2,510000.0,1.0,75.0,-37.80473,144.9435
3,410000.0,1.0,542.0,-37.66948,144.90385
1,410000.0,1.0,0.0,-37.85687,144.99748
4,478000.0,2.0,400.0,-37.87047000000001,144.59864
3,1285000.0,1.0,284.0,-37.81335,144.89471
3,1635000.0,1.0,142.0,-37.80359,144.99538
3,1225000.0,1.0,697.0,-37.87256,144.8078
3,767000.0,2.0,305.0,-37.871,144.81153
4,810000.0,2.0,749.0,-37.88413,144.79033
2,821000.0,2.0,3093.0,-37.86165,145.02148
4,1520000.0,3.0,267.0,-37.87036,145.08471
3,2299500.0,2.0,634.0,-37.86516,145.07958
4,2360000.0,3.0,848.0,-37.81462,145.08776
4,1460000.0,2.0,433.0,-37.78368,145.09545
4,1280000.0,3.0,306.0,-37.92893,145.04581000000005
4,1750000.0,3.0,429.0,-37.91582,145.048
3,1100000.0,1.0,492.0,-37.81169000000001,145.15735
4,1250000.0,2.0,580.0,-37.8051,145.14351000000005
3,830000.0,1.0,905.0,-37.7063,145.12215
4,4050000.0,4.0,508.0,-37.90904000000001,144.99868
4,2210000.0,2.0,396.0,-37.88779,144.99933
3,1680000.0,1.0,605.0,-37.93063,145.01314
2,890000.0,1.0,275.0,-37.91106,145.02393999999995
3,632000.0,1.0,697.0,-37.68557,144.93156000000005
3,1310000.0,1.0,302.0,-37.76085,144.95834
4,1500000.0,2.0,444.0,-37.7628,144.94011
4,1751000.0,3.0,646.0,-37.77387,145.0889
4,685000.0,2.0,287.0,-37.69382,145.04831
4,725000.0,1.0,542.0,-37.68238,145.06432
2,505000.0,1.0,90.0,-37.70912,145.05181000000005
4,1253000.0,2.0,760.0,-37.67935,145.05728
4,1390000.0,2.0,627.0,-37.85374,145.12458999999996
4,2725000.0,2.0,650.0,-37.83057,145.08482
4,870000.0,2.0,463.0,-37.73531,144.74335
3,552500.0,2.0,779.0,-38.11471,145.18248
4,1925000.0,2.0,494.0,-37.87206,145.03512
4,995000.0,2.0,402.0,-37.88658,145.09297
4,1200000.0,2.0,679.0,-37.96098,145.04275
4,1241000.0,2.0,625.0,-37.92801,145.1057
4,1250000.0,1.0,711.0,-37.9255,145.11331
3,729500.0,1.0,270.0,-37.92624,145.1321
2,560000.0,1.0,0.0,-37.79627,144.99229
4,565000.0,2.0,482.0,-37.57416,144.91269
4,615000.0,2.0,756.0,-37.5729,144.93663
4,548000.0,2.0,400.0,-37.5951,144.9091
3,716000.0,2.0,1005.0,-37.60574,144.92548
3,730000.0,2.0,269.0,-37.78499,145.2647
3,766000.0,2.0,507.0,-37.76572,145.28915
4,1680000.0,2.0,254.0,-37.81007,145.06792
3,475000.0,2.0,358.0,-37.7145,144.77132
3,815000.0,2.0,790.0,-37.66529,145.15363
6,615000.0,3.0,850.0,-37.62856,144.71825
5,1328000.0,3.0,785.0,-37.78148,145.17818
2,1300000.0,2.0,997.0,-37.8161,144.98494
4,762000.0,2.0,573.0,-37.70477,145.16552
3,900000.0,2.0,812.0,-37.70577,145.1316
4,3175000.0,2.0,558.0,-37.88014,144.99347
2,520000.0,1.0,3256.0,-37.87594,144.98833
4,2165000.0,2.0,951.0,-37.74997000000001,144.90752
5,2050000.0,3.0,663.0,-37.74351,144.92174
4,1500000.0,2.0,465.0,-37.75178,144.89876
1,545000.0,1.0,1730.0,-37.79636,144.98394
3,1705000.0,1.0,139.0,-37.79068,144.97824
3,1220000.0,1.0,293.0,-37.78446,144.92797
2,455000.0,1.0,0.0,-37.79975,144.88368
2,575000.0,2.0,88.0,-37.78872,144.88891
3,775000.0,2.0,1290.0,-37.48381,144.60052
3,629000.0,1.0,552.0,-37.68641,144.89826000000005
5,3400000.0,3.0,720.0,-37.85875,145.07978
1,320000.0,1.0,0.0,-37.85852,145.04547
4,2165000.0,3.0,409.0,-37.852,145.07321000000005
2,851000.0,1.0,100.0,-37.85258,145.08588999999995
3,1311000.0,2.0,853.0,-37.88984,145.18016
2,565000.0,1.0,193.0,-37.70612,144.9144
3,770000.0,1.0,604.0,-37.70855,144.90441
3,714000.0,1.0,594.0,-37.69039,145.09753
3,815000.0,2.0,609.0,-37.71636,145.09792
3,1345000.0,1.0,587.0,-37.94087,145.03366
1,420000.0,1.0,0.0,-37.82334,145.04015
2,1857000.0,1.0,230.0,-37.81813,145.02295
3,1425000.0,1.0,333.0,-37.82737,145.02971000000005
3,1910000.0,2.0,242.0,-37.82834,145.03937
3,1485000.0,2.0,0.0,-37.82452,145.02204
1,505000.0,1.0,0.0,-37.82742,145.05324
3,912000.0,2.0,471.0,-37.82996,145.24311
2,450000.0,1.0,2020.0,-37.75692,145.06426000000005
4,1645000.0,2.0,596.0,-37.75008,145.05051
4,580000.0,2.0,600.0,-37.6844,144.75595
4,1570000.0,2.0,455.0,-37.9016,145.08293999999995
5,790000.0,2.0,1034.0,-37.63826,145.1991
3,550000.0,1.0,704.0,-37.6845,144.90761
3,1225000.0,2.0,223.0,-37.79496,144.92659
3,1510000.0,1.0,446.0,-37.79855,145.04493
3,1007000.0,2.0,0.0,-37.80495,145.04949
2,860000.0,2.0,0.0,-37.80593,145.05121
3,570000.0,1.0,118.0,-37.80857,144.87682
3,900000.0,1.0,275.0,-37.81167,144.88346
4,345000.0,1.0,651.0,-37.67028,144.59455
2,642500.0,2.0,126.0,-37.78458,144.88106000000005
3,798000.0,2.0,159.0,-37.78974,144.88143
3,710000.0,2.0,186.0,-37.78559,144.86483
4,4050000.0,3.0,787.0,-37.86044,145.0335
3,1650000.0,1.0,354.0,-37.85189,145.03335
3,2020000.0,2.0,400.0,-37.85183,145.03863
3,2500000.0,3.0,1011.0,-37.8652,145.05248
3,2500000.0,1.0,1128.0,-37.87923,145.08955
3,1200000.0,2.0,352.0,-37.77413,144.87533
3,940000.0,2.0,366.0,-37.7816,144.88998999999995
2,1200000.0,1.0,397.0,-37.90978,145.02937
4,600000.0,2.0,935.0,-37.68503,144.54237
4,2025000.0,2.0,408.0,-37.98707,145.0609
4,630000.0,2.0,475.0,-37.606,145.08785
3,1225000.0,2.0,674.0,-37.76389,144.9185
4,1800000.0,2.0,656.0,-38.00119,145.08588999999995
3,900000.0,2.0,344.0,-37.85991,145.14523
5,2558000.0,5.0,667.0,-37.88007,145.12328
3,730000.0,2.0,200.0,-37.85134,144.88636
3,1230000.0,2.0,324.0,-37.7431,144.88722
2,601000.0,1.0,0.0,-37.91061,145.0862
1,370000.0,1.0,2029.0,-37.90143,145.04183999999995
3,900000.0,2.0,0.0,-37.72882,144.93301
1,257500.0,1.0,0.0,-37.7237,144.92231999999996
1,257500.0,1.0,995.0,-37.7237,144.92231999999996
3,1114000.0,2.0,256.0,-37.72034,144.93788
3,520000.0,2.0,312.0,-37.89273,144.72558999999995
2,760000.0,2.0,0.0,-37.84158,144.93809
4,2635000.0,2.0,401.0,-37.85565,145.00839
2,1250000.0,1.0,192.0,-37.85562,145.00571000000005
1,400000.0,1.0,0.0,-37.85126,145.00832
4,4200000.0,2.0,787.0,-37.85768,145.00253999999995
